0	0	0.000626043
0	1.5708	0.00140793
0	3.14159	0.00203973
0	4.71239	0.00140793

1.5708	0	0.00072277
1.5708	1.5708	0.00137332
1.5708	3.14159	0.00194835
1.5708	4.71239	0.0013733

3.14159	0	0.000789684
3.14159	1.5708	0.00134868
3.14159	3.14159	0.00187278
3.14159	4.71239	0.00134868

4.71239	0	0.00072277
4.71239	1.5708	0.0013733
4.71239	3.14159	0.00194835
4.71239	4.71239	0.00137332

