0.1	0.0108695	0.0181185	0.0147974	0.0181057
0.3	0.0110456	0.0184042	0.0151235	0.018389
0.5	0.0112239	0.0186999	0.0154278	0.0186826
0.7	0.0113932	0.0189872	0.0157046	0.0189674
1.0	0.01165	0.0194394	0.016097	0.0194158
1.3	0.0119215	0.0199394	0.0164821	0.0199119
1.6	0.0122229	0.0205271	0.0168943	0.0204955
2.0	0.0127261	0.0215859	0.0175827	0.0215476
2.5	0.0138831	0.0244397	0.0194032	0.0243894
