0	0.00433377	1.99566
1	0.00433377	1.99566
2	0.00433377	1.99566
3	0.00433377	1.99566
4	0.00619305	1.9938
5	0.00619305	1.9938
6	0.00619305	1.9938
7	0.00619305	1.9938
8	0.00634586	1.99364
9	0.00634586	1.99364
10	0.00634586	1.99364
11	0.00634586	1.99364
12	0.00634586	1.99364
13	0.00634586	1.99364
14	0.00634586	1.99364
15	0.00634586	1.99364
16	0.00619305	1.9938
17	0.00619305	1.9938
18	0.00619305	1.9938
19	0.00619305	1.9938
20	0.00433377	1.99566
21	0.00433377	1.99566
22	0.00433377	1.99566
23	0.00433377	1.99566
