0	0	0.00227692
0	1.5708	0.0422999
0	3.14159	0.0718971
0	4.71239	0.0422999

1.0472	0	0.00906176
1.0472	1.5708	0.0431844
1.0472	3.14159	0.0723589
1.0472	4.71239	0.0431591

2.0944	0	0.0180284
2.0944	1.5708	0.0492331
2.0944	3.14159	0.071481
2.0944	4.71239	0.0491278

3.14159	0	0.0215859
3.14159	1.5708	0.0551326
3.14159	3.14159	0.0700878
3.14159	4.71239	0.0551326

4.18879	0	0.0180284
4.18879	1.5708	0.0491278
4.18879	3.14159	0.071481
4.18879	4.71239	0.0492331

5.23599	0	0.00906176
5.23599	1.5708	0.0431591
5.23599	3.14159	0.0723589
5.23599	4.71239	0.0431844

