0	0	0.000257042
0	1.5708	0.000447431
0	3.14159	0.000638319
0	4.71239	0.000447431

1.0472	0	0.000227986
1.0472	1.5708	0.000416611
1.0472	3.14159	0.000604819
1.0472	4.71239	0.000416611

2.0944	0	0.000176792
2.0944	1.5708	0.000360722
2.0944	3.14159	0.000543069
2.0944	4.71239	0.000360722

3.14159	0	0.000154319
3.14159	1.5708	0.000335319
3.14159	3.14159	0.000514486
3.14159	4.71239	0.000335319

4.18879	0	0.000176792
4.18879	1.5708	0.000360722
4.18879	3.14159	0.000543069
4.18879	4.71239	0.000360722

5.23599	0	0.000227986
5.23599	1.5708	0.000416611
5.23599	3.14159	0.000604819
5.23599	4.71239	0.000416611

