0	0	0.00202782
0	1.5708	0.00809679
0	3.14159	0.00922275
0	4.71239	0.00809679

1.0472	0	0.00591249
1.0472	1.5708	0.00799088
1.0472	3.14159	0.00895577
1.0472	4.71239	0.00799063

2.0944	0	0.00704352
2.0944	1.5708	0.00783238
2.0944	3.14159	0.00858284
2.0944	4.71239	0.0078322

3.14159	0	0.00718932
3.14159	1.5708	0.00778476
3.14159	3.14159	0.00845143
3.14159	4.71239	0.00778476

4.18879	0	0.00704352
4.18879	1.5708	0.0078322
4.18879	3.14159	0.00858284
4.18879	4.71239	0.00783238

5.23599	0	0.00591249
5.23599	1.5708	0.00799063
5.23599	3.14159	0.00895577
5.23599	4.71239	0.00799088

