0	0	0.00090884
0	1.5708	0.0171787
0	3.14159	0.0186439
0	4.71239	0.0171787

1.0472	0	0.00744106
1.0472	1.5708	0.0170086
1.0472	3.14159	0.0180817
1.0472	4.71239	0.0170082

2.0944	0	0.0143357
2.0944	1.5708	0.016657
2.0944	3.14159	0.0171687
2.0944	4.71239	0.0166578

3.14159	0	0.0161695
3.14159	1.5708	0.0164314
3.14159	3.14159	0.0168011
3.14159	4.71239	0.0164314

4.18879	0	0.0143357
4.18879	1.5708	0.0166578
4.18879	3.14159	0.0171687
4.18879	4.71239	0.016657

5.23599	0	0.00744106
5.23599	1.5708	0.0170082
5.23599	3.14159	0.0180817
5.23599	4.71239	0.0170086

